capacity,external_id,has_kiosk,lat,lon,name,region_id,rental_methods,rental_url,short_name,station_id,eightd_has_key_dispenser,bikes_availability,description,docks_availability,id_num,services_name,schedule_description,service_type
27,66dc4334-0aca-11e7-82f6-3863bb44ef7c,True,40.76669671,-73.99061728,W 53 St & 10 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=480,6890.01,480,False,,,,,,,
25,66dc4599-0aca-11e7-82f6-3863bb44ef7c,True,40.71260486,-73.96264403,S 3 St & Bedford Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=481,5235.05,481,False,,,,,,,
39,66dc462a-0aca-11e7-82f6-3863bb44ef7c,True,40.73935542,-73.99931783,W 15 St & 7 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=482,6030.06,482,False,,,,,,,
34,66dc481a-0aca-11e7-82f6-3863bb44ef7c,True,40.73223272,-73.98889957,E 12 St & 3 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=483,5788.12,483,False,,,,,,,
44,66dc48ef-0aca-11e7-82f6-3863bb44ef7c,True,40.75500254,-73.98014437,W 44 St & 5 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=484,6551.02,484,False,,,,,,,
39,66dc4b4c-0aca-11e7-82f6-3863bb44ef7c,True,40.75038009,-73.98338988,W 37 St & 5 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=485,6398.06,485,False,,,,,,,
39,66dc4bd9-0aca-11e7-82f6-3863bb44ef7c,True,40.7462009,-73.98855723,Broadway & W 29 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=486,6289.06,486,False,,,,,,,
59,66dc686c-0aca-11e7-82f6-3863bb44ef7c,True,40.751551,-73.993934,8 Ave & W 33 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=490,6450.12,490,False,,,,,,,
51,66dc6a86-0aca-11e7-82f6-3863bb44ef7c,True,40.74096374,-73.98602213,E 24 St & Park Ave S,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=491,6131.10,491,False,,,,,,,
61,66dc6c79-0aca-11e7-82f6-3863bb44ef7c,True,40.75019995,-73.99093085,W 33 St & 7 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=492,6407.07,492,False,,,,,,,
34,66dc6e6d-0aca-11e7-82f6-3863bb44ef7c,True,40.7568001,-73.98291153,W 45 St & 6 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=493,6593.13,493,False,,,,,,,
35,66dc7323-0aca-11e7-82f6-3863bb44ef7c,True,40.74734825,-73.99723551,W 26 St & 8 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=494,6297.02,494,False,,,,,,,
25,66dc73b0-0aca-11e7-82f6-3863bb44ef7c,True,40.76269882,-73.99301222,W 47 St & 10 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=495,6824.07,495,False,,,,,,,
47,66dc741f-0aca-11e7-82f6-3863bb44ef7c,True,40.73726186,-73.99238967,E 16 St & 5 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=496,6022.04,496,False,,,,,,,
59,66dc748f-0aca-11e7-82f6-3863bb44ef7c,True,40.73704984,-73.99009296,E 17 St & Broadway,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=497,5980.07,497,True,,,,,,,
30,66dc7511-0aca-11e7-82f6-3863bb44ef7c,True,40.74854862,-73.98808416,Broadway & W 32 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=498,6364.09,498,False,,,,,,,
36,66dc7580-0aca-11e7-82f6-3863bb44ef7c,True,40.76915505,-73.98191841,Broadway & W 60 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=499,6948.11,499,True,,,,,,,
52,66dc75ec-0aca-11e7-82f6-3863bb44ef7c,True,40.76228826,-73.98336183,Broadway & W 51 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=500,6779.04,500,False,,,,,,,
43,66dc7659-0aca-11e7-82f6-3863bb44ef7c,True,40.744219,-73.97121214,FDR Drive & E 35 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=501,6230.04,501,False,,,,,,,
30,66dc76cd-0aca-11e7-82f6-3863bb44ef7c,True,40.714215,-73.981346,Henry St & Grand St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=502,5294.04,502,False,,,,,,,
29,66dc7773-0aca-11e7-82f6-3863bb44ef7c,True,40.73827428,-73.98751968,E 20 St & Park Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=503,6055.08,503,False,,,,,,,
36,66dc78c4-0aca-11e7-82f6-3863bb44ef7c,True,40.74901271,-73.98848395,6 Ave & W 33 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=505,6364.07,505,True,,,,,,,
45,66dc7957-0aca-11e7-82f6-3863bb44ef7c,True,40.73912601,-73.97973776,E 25 St & 2 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=507,6046.02,507,False,,,,,,,
24,66dc79e6-0aca-11e7-82f6-3863bb44ef7c,True,40.76341379,-73.99667444,W 46 St & 11 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=508,6795.01,508,False,,,,,,,
36,66dc7a7d-0aca-11e7-82f6-3863bb44ef7c,True,40.7454973,-74.00197139,9 Ave & W 22 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=509,6266.06,509,False,,,,,,,
27,66dc7cc3-0aca-11e7-82f6-3863bb44ef7c,True,40.768254,-73.988639,W 56 St & 10 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=513,6955.01,513,False,,,,,,,
52,66dc7d58-0aca-11e7-82f6-3863bb44ef7c,True,40.76087502,-74.00277668,12 Ave & W 40 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=514,6765.01,514,True,,,,,,,
35,66dc7de9-0aca-11e7-82f6-3863bb44ef7c,True,40.76009437,-73.99461843,W 43 St & 10 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=515,6756.01,515,False,,,,,,,
31,66dc7e75-0aca-11e7-82f6-3863bb44ef7c,True,40.75206862,-73.96784384,E 47 St & 1 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=516,6498.09,516,False,,,,,,,
59,66dc7f02-0aca-11e7-82f6-3863bb44ef7c,True,40.751581,-73.97791,Pershing Square South,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=517,6432.08,517,False,,,,,,,
39,66dc7f8f-0aca-11e7-82f6-3863bb44ef7c,True,40.74780373,-73.9734419,E 39 St & 2 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=518,6345.01,518,False,,,,,,,
61,66dc8025-0aca-11e7-82f6-3863bb44ef7c,True,40.751873,-73.977706,Pershing Square North,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=519,6432.09,519,True,,,,,,,
39,66dc80b4-0aca-11e7-82f6-3863bb44ef7c,True,40.75992262,-73.97648516,W 52 St & 5 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=520,6700.01,520,False,,,,,,,
47,66dc81ce-0aca-11e7-82f6-3863bb44ef7c,True,40.75714758,-73.97207836,E 51 St & Lexington Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=522,6659.01,522,False,,,,,,,
51,66dc825c-0aca-11e7-82f6-3863bb44ef7c,True,40.75466591,-73.99138152,W 38 St & 8 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=523,6526.03,523,False,,,,,,,
57,66dc82ef-0aca-11e7-82f6-3863bb44ef7c,True,40.75527307,-73.98316936,W 43 St & 6 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=524,6593.14,524,False,,,,,,,
39,66dc8382-0aca-11e7-82f6-3863bb44ef7c,True,40.75594159,-74.0021163,W 34 St & 11 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=525,6578.01,525,False,,,,,,,
39,66dc840f-0aca-11e7-82f6-3863bb44ef7c,True,40.74765947,-73.98490707,E 33 St & 5 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=526,6322.01,526,False,,,,,,,
39,66dc8527-0aca-11e7-82f6-3863bb44ef7c,True,40.74290902,-73.97706058,2 Ave & E 31 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=528,6197.02,528,False,,,,,,,
41,66dc85bb-0aca-11e7-82f6-3863bb44ef7c,True,40.7575699,-73.99098507,W 42 St & 8 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=529,6602.05,529,False,,,,,,,
24,66dc864c-0aca-11e7-82f6-3863bb44ef7c,True,40.771522,-73.990541,11 Ave & W 59 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=530,7059.01,530,False,,,,,,,
39,66dc86d9-0aca-11e7-82f6-3863bb44ef7c,True,40.71893904,-73.99266288,Forsyth St & Broome St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=531,5453.05,531,False,,,,,,,
43,66dc8768-0aca-11e7-82f6-3863bb44ef7c,True,40.710451,-73.960876,S 5 Pl & S 5 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=532,5125.03,532,True,,,,,,,
46,66dc87f1-0aca-11e7-82f6-3863bb44ef7c,True,40.75299641,-73.98721619,Broadway & W 38 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=533,6441.05,533,False,,,,,,,
31,66dc8886-0aca-11e7-82f6-3863bb44ef7c,True,40.70255065,-74.0127234,Water - Whitehall Plaza,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=534,4962.04,534,False,,,,,,,
29,66dc89ae-0aca-11e7-82f6-3863bb44ef7c,True,40.74144387,-73.97536082,1 Ave & E 30 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=536,6079.03,536,False,,,,,,,
31,66dc8b6a-0aca-11e7-82f6-3863bb44ef7c,True,40.71534825,-73.96024116,Metropolitan Ave & Bedford Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=539,5308.04,539,False,,,,,,,
30,66dc8bfd-0aca-11e7-82f6-3863bb44ef7c,True,40.74311555376486,-73.98215353488922,Lexington Ave & E 29 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=540,6164.09,540,False,,,,,,,
27,66dc8c90-0aca-11e7-82f6-3863bb44ef7c,True,40.736502,-73.97809472,E 23 St & 1 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=545,5929.01,545,False,,,,,,,
38,66dc8d1d-0aca-11e7-82f6-3863bb44ef7c,True,40.74444921,-73.98303529,E 30 St & Park Ave S,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=546,6206.08,546,False,,,,,,,
30,66dc8db1-0aca-11e7-82f6-3863bb44ef7c,True,40.70255088,-73.98940236,Front St & Washington St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=2000,4936.01,2000,False,,,,,,,
15,66dc8e42-0aca-11e7-82f6-3863bb44ef7c,False,40.699773,-73.979927,Sands St & Navy St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=2001,4812.03,2001,False,,,,,,,
27,66dc8eb1-0aca-11e7-82f6-3863bb44ef7c,True,40.716887,-73.963198,Wythe Ave & Metropolitan Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=2002,5348.02,2002,False,,,,,,,
39,66dc8f1f-0aca-11e7-82f6-3863bb44ef7c,True,40.733812191966315,-73.98054420948029,1 Ave & E 18 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=2003,5854.09,2003,False,,,,,,,
12,66dc9000-0aca-11e7-82f6-3863bb44ef7c,True,40.70531194,-73.97100056,Railroad Ave & Kay Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=2005,4990.01,2005,False,,,,,,,
49,66dc9068-0aca-11e7-82f6-3863bb44ef7c,True,40.76590936,-73.97634151,Central Park S & 6 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=2006,6876.04,2006,True,,,,,,,
24,66dc90d5-0aca-11e7-82f6-3863bb44ef7c,True,40.70569254,-74.01677685,Little West St & 1 Pl,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=2008,5001.08,2008,True,,,,,,,
35,66dc9143-0aca-11e7-82f6-3863bb44ef7c,True,40.71117444,-73.99682619,Catherine St & Monroe St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=2009,5128.04,2009,False,,,,,,,
39,66dc91b5-0aca-11e7-82f6-3863bb44ef7c,True,40.72165481,-74.00234737,Grand St & Greene St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=2010,5500.02,2010,False,,,,,,,
36,66dc9223-0aca-11e7-82f6-3863bb44ef7c,True,40.739445,-73.976806,E 27 St & 1 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=2012,6004.06,2012,False,,,,,,,
43,66dca682-0aca-11e7-82f6-3863bb44ef7c,True,40.75929124,-73.98859651,W 45 St & 8 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=2021,6676.02,2021,False,,,,,,,
33,66dca6f4-0aca-11e7-82f6-3863bb44ef7c,True,40.759107,-73.959223,E 60 St & York Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=2022,6682.08,2022,False,,,,,,,
36,66dca76a-0aca-11e7-82f6-3863bb44ef7c,True,40.75968085,-73.97031366,E 55 St & Lexington Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=2023,6732.07,2023,False,,,,,,,
25,66dca92d-0aca-11e7-82f6-3863bb44ef7c,True,40.711512,-74.015756,South End Ave & Liberty St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3002,5184.07,3002,True,,,,,,,
47,66dcac42-0aca-11e7-82f6-3863bb44ef7c,True,40.72036775298455,-73.96165072917938,Kent Ave & N 7 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3016,5489.03,3016,False,,,,,,,
24,66dcb9f7-0aca-11e7-82f6-3863bb44ef7c,True,40.67890679,-73.94142771,Kingston Ave & Herkimer St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3041,4205.06,3041,False,,,,,,,
19,66dcba5e-0aca-11e7-82f6-3863bb44ef7c,True,40.6794268,-73.9298911,Fulton St & Utica Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3042,4228.02,3042,False,,,,,,,
19,66dcbac5-0aca-11e7-82f6-3863bb44ef7c,True,40.6814598,-73.934903,Lewis Ave & Decatur St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3043,4237.01,3043,False,,,,,,,
27,66dcbb2c-0aca-11e7-82f6-3863bb44ef7c,True,40.6800105,-73.938475,Albany Ave & Fulton St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3044,4237.02,3044,False,,,,,,,
19,66dcbbfe-0aca-11e7-82f6-3863bb44ef7c,True,40.682601,-73.938037,Marcus Garvey Blvd & Macon St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3046,4278.03,3046,False,,,,,,,
21,66dcbdc2-0aca-11e7-82f6-3863bb44ef7c,True,40.6823687,-73.944118,Halsey St & Tompkins Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3047,4319.07,3047,False,,,,,,,
19,66dcbe7c-0aca-11e7-82f6-3863bb44ef7c,True,40.68402,-73.94977,Putnam Ave & Nostrand Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3048,4327.09,3048,False,,,,,,,
18,66dcbefb-0aca-11e7-82f6-3863bb44ef7c,True,40.68488,-73.96304,Cambridge Pl & Gates Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3049,4377.04,3049,False,,,,,,,
21,66dcbf69-0aca-11e7-82f6-3863bb44ef7c,True,40.6851532,-73.94111,Putnam Ave & Throop Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3050,4392.04,3050,False,,,,,,,
23,66dcc047-0aca-11e7-82f6-3863bb44ef7c,True,40.686312,-73.935775,Lewis Ave & Madison St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3052,4425.02,3052,False,,,,,,,
23,66dcc0b2-0aca-11e7-82f6-3863bb44ef7c,True,40.6900815,-73.947915,Marcy Ave & Lafayette Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3053,4476.03,3053,False,,,,,,,
19,66dcc30b-0aca-11e7-82f6-3863bb44ef7c,True,40.6894932,-73.942061,Greene Ave & Throop Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3054,4510.04,3054,False,,,,,,,
23,66dcc37f-0aca-11e7-82f6-3863bb44ef7c,True,40.6883337,-73.950916,Greene Ave & Nostrand Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3055,4519.02,3055,False,,,,,,,
23,66dcc3e5-0aca-11e7-82f6-3863bb44ef7c,True,40.69072549,-73.95133465,Kosciuszko St & Nostrand Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3056,4519.04,3056,False,,,,,,,
18,66dcc44a-0aca-11e7-82f6-3863bb44ef7c,True,40.69128258,-73.9452416,Kosciuszko St & Tompkins Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3057,4553.04,3057,False,,,,,,,
24,66dcc5ca-0aca-11e7-82f6-3863bb44ef7c,True,40.69237074,-73.93705428,Lewis Ave & Kosciuszko St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3058,4617.01,3058,False,,,,,,,
19,66dcc65c-0aca-11e7-82f6-3863bb44ef7c,True,40.6933982,-73.939877,Pulaski St & Marcus Garvey Blvd,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3059,4656.03,3059,False,,,,,,,
19,66dcc8b3-0aca-11e7-82f6-3863bb44ef7c,True,40.69425403,-73.94626915,Willoughby Ave & Tompkins Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3060,4665.02,3060,False,,,,,,,
21,66dcc920-0aca-11e7-82f6-3863bb44ef7c,True,40.69622937,-73.94371094,Throop Ave & Myrtle Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3061,4697.01,3061,False,,,,,,,
23,66dcca0d-0aca-11e7-82f6-3863bb44ef7c,True,40.69539817,-73.94954908,Myrtle Ave & Marcy Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3062,4707.03,3062,False,,,,,,,
20,66dcca76-0aca-11e7-82f6-3863bb44ef7c,True,40.69527008,-73.95238108,Nostrand Ave & Myrtle Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3063,4707.04,3063,False,,,,,,,
23,66dccad8-0aca-11e7-82f6-3863bb44ef7c,True,40.69681963,-73.93756926,Myrtle Ave & Lewis Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3064,4729.01,3064,False,,,,,,,
27,66dccc99-0aca-11e7-82f6-3863bb44ef7c,True,40.70029511,-73.95032283,Union Ave & Wallabout St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3065,4818.03,3065,False,,,,,,,
19,66dcccfe-0aca-11e7-82f6-3863bb44ef7c,True,40.69957608,-73.94708417,Tompkins Ave & Hopkins St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3066,4850.04,3066,False,,,,,,,
27,66dccd65-0aca-11e7-82f6-3863bb44ef7c,True,40.7016657,-73.9437303,Broadway & Whipple St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3067,4883.03,3067,False,,,,,,,
24,66dce2a4-0aca-11e7-82f6-3863bb44ef7c,True,40.7031724,-73.940636,Humboldt St & Varet St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3068,4956.02,3068,False,,,,,,,
25,66dce4fc-0aca-11e7-82f6-3863bb44ef7c,True,40.70411791,-73.94818595,Lorimer St & Broadway,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3069,4965.01,3069,False,,,,,,,
23,66dce567-0aca-11e7-82f6-3863bb44ef7c,True,40.70510918,-73.94407279,McKibbin St & Manhattan Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3070,4996.08,3070,False,,,,,,,
19,66dce5c9-0aca-11e7-82f6-3863bb44ef7c,True,40.70538077,-73.94976519,Boerum St & Broadway,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3071,5004.02,3071,False,,,,,,,
24,66dce660-0aca-11e7-82f6-3863bb44ef7c,True,40.70583339,-73.94644578,Leonard St & Boerum St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3072,5036.06,3072,False,,,,,,,
27,66dce851-0aca-11e7-82f6-3863bb44ef7c,False,40.70691254,-73.95441667,Division Ave & Hooper St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3073,5045.04,3073,False,,,,,,,
31,66dce8db-0aca-11e7-82f6-3863bb44ef7c,True,40.70767788,-73.94016171,Montrose Ave & Bushwick Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3074,5068.02,3074,False,,,,,,,
33,66dce9b5-0aca-11e7-82f6-3863bb44ef7c,True,40.70708701,-73.95796783,Division Ave & Marcy Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3075,5084.03,3075,False,,,,,,,
24,66dcec6b-0aca-11e7-82f6-3863bb44ef7c,True,40.70870368,-73.9448625,Scholes St & Manhattan Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3076,5108.01,3076,False,,,,,,,
33,66dcecfa-0aca-11e7-82f6-3863bb44ef7c,True,40.70877084,-73.95095259,Stagg St & Union Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3077,5117.05,3077,False,,,,,,,
27,66dced76-0aca-11e7-82f6-3863bb44ef7c,True,40.70924826276157,-73.96063148975372,Broadway & Roebling St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3078,5125.07,3078,False,,,,,,,
21,66dcf023-0aca-11e7-82f6-3863bb44ef7c,True,40.70934,-73.95608,S 4 St & Rodney St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3080,5156.05,3080,False,,,,,,,
23,66dcf0b3-0aca-11e7-82f6-3863bb44ef7c,True,40.711863,-73.944024,Graham Ave & Grand St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3081,5178.06,3081,False,,,,,,,
25,66dcf30d-0aca-11e7-82f6-3863bb44ef7c,True,40.71167351,-73.95141312,Hope St & Union Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3082,5187.03,3082,False,,,,,,,
30,66dcf394-0aca-11e7-82f6-3863bb44ef7c,True,40.71247661,-73.94100005,Bushwick Ave & Powers St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3083,5250.05,3083,False,,,,,,,
0,66dcf640-0aca-11e7-82f6-3863bb44ef7c,True,40.71469,-73.95739,Roebling St & N 4 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3085,5267.09,3085,False,,,,,,,
25,66dcf897-0aca-11e7-82f6-3863bb44ef7c,True,40.715143,-73.944507,Graham Ave & Conselyea St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3086,5291.05,3086,False,,,,,,,
30,66dcf922-0aca-11e7-82f6-3863bb44ef7c,True,40.71413311,-73.95234386,Metropolitan Ave & Meeker Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3087,5300.05,3087,False,,,,,,,
